,danceability,energy,key,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
4957,0.835,0.828,4,0,0.0949,0.00235,0.743,0.0602,0.178,107.995
4958,0.809,0.463,11,1,0.0396,0.256,0.085,0.109,0.364,111.98
4959,0.922,0.581,10,1,0.27,0.00104,5.86e-05,0.105,0.595,140.022
4960,0.523,0.666,7,0,0.0327,0.401,0.0,0.0728,0.564,78.077
4961,0.359,0.703,6,1,0.171,0.0664,0.873,0.137,0.474,104.246
4962,0.706,0.631,0,1,0.0553,0.158,0.000607,0.0374,0.424,160.064
4963,0.423,0.987,3,1,0.122,3.62e-06,0.503,0.348,0.339,75.001
4964,0.44,0.969,0,1,0.0753,1.1e-05,0.0499,0.354,0.207,162.101
4965,0.674,0.506,6,1,0.0434,0.173,0.0,0.0866,0.183,145.965
4966,0.612,0.84,11,0,0.0509,0.112,0.0,0.116,0.438,129.042
4967,0.771,0.913,9,1,0.0505,0.128,0.0,0.0732,0.924,110.584
4968,0.624,0.664,1,1,0.302,0.266,0.0,0.105,0.715,139.948
4969,0.427,0.396,11,1,0.0366,0.736,0.0,0.11,0.306,70.368
4970,0.838,0.314,9,0,0.415,0.229,0.0,0.0945,0.384,73.974
4971,0.517,0.811,5,0,0.286,0.186,0.0,0.105,0.494,168.269
4972,0.805,0.33,1,0,0.1,0.22,0.0,0.105,0.211,121.97
4973,0.355,0.62,7,0,0.0423,0.455,0.898,0.18,0.0777,105.709
4974,0.602,0.725,6,1,0.0393,0.174,0.0,0.0786,0.304,122.803
4975,0.762,0.576,1,0,0.0829,0.0556,0.0,0.0869,0.316,142.096
4976,0.753,0.709,1,0,0.0347,0.00634,0.000896,0.0967,0.572,99.966
4977,0.72,0.514,1,1,0.132,0.146,0.00713,0.107,0.212,142.98
4978,0.712,0.664,11,1,0.0345,0.0416,0.000104,0.0668,0.781,122.014
4979,0.553,0.664,8,1,0.0741,0.0709,0.0056,0.106,0.467,140.06
4980,0.553,0.89,0,1,0.0413,0.123,0.0,0.139,0.674,87.871
4981,0.835,0.724,0,1,0.057,0.0169,5.48e-06,0.0936,0.964,119.037
4982,0.382,0.175,7,1,0.0354,0.982,0.933,0.111,0.0716,131.525
4983,0.531,0.967,5,0,0.0863,1.47e-05,0.883,0.116,0.345,146.0
4984,0.617,0.296,1,1,0.0315,0.837,0.000396,0.144,0.369,102.074
4985,0.583,0.695,9,1,0.0423,0.0141,0.0,0.0527,0.224,104.879
4986,0.586,0.525,0,1,0.498,0.0705,0.0,0.0729,0.491,126.51
4987,0.577,0.447,6,1,0.0312,0.554,0.0836,0.116,0.261,81.005
4988,0.468,0.733,10,1,0.0286,0.00495,0.0,0.0788,0.495,154.981
4989,0.953,0.515,10,1,0.0846,0.00389,0.0,0.11,0.351,138.039
4990,0.657,0.388,1,1,0.389,0.599,0.0,0.655,0.825,149.156
4991,0.687,0.95,6,1,0.05,0.00168,0.0909,0.137,0.754,125.995
4992,0.897,0.642,2,1,0.0534,0.0219,1.31e-06,0.159,0.291,127.984
4993,0.59,0.871,6,0,0.113,0.073,0.000128,0.364,0.234,109.869
4994,0.949,0.525,1,1,0.169,0.00716,0.0,0.101,0.26,100.068
4995,0.514,0.964,6,1,0.0992,8.3e-05,0.196,0.137,0.404,97.492
4996,0.598,0.775,1,0,0.0545,0.022,0.0,0.0677,0.687,129.819
4997,0.64,0.6,11,1,0.0318,0.0795,1.5e-06,0.106,0.593,84.969
4998,0.283,0.989,2,1,0.124,0.0404,0.00154,0.74,0.0437,95.197
4999,0.667,0.619,2,1,0.151,0.126,0.0,0.101,0.427,169.865
5000,0.608,0.614,2,1,0.0285,0.227,4.06e-06,0.157,0.402,127.884
5001,0.38,0.95,8,1,0.113,0.000104,0.0306,0.487,0.0399,144.959
5002,0.281,0.0576,2,0,0.0458,0.979,0.0123,0.067,0.0648,87.967
5003,0.865,0.687,10,0,0.217,0.242,0.0,0.158,0.486,139.023
5004,0.58,0.846,9,0,0.0573,0.00537,6.62e-06,0.145,0.366,129.998
5005,0.258,0.437,11,0,0.039,0.101,1.27e-06,0.106,0.0967,180.043
5006,0.517,0.636,9,1,0.0331,0.351,0.0,0.356,0.318,83.959
5007,0.53,0.504,5,1,0.0251,0.101,0.000633,0.106,0.56,77.295
5008,0.663,0.966,10,0,0.276,0.0481,0.0,0.308,0.36,124.1
5009,0.71,0.404,1,0,0.379,0.484,0.0,0.0953,0.398,139.553
5010,0.7,0.487,11,0,0.0486,0.208,0.0,0.11,0.363,143.964
5011,0.82,0.691,6,0,0.0723,0.0115,0.0,0.344,0.683,142.027
5012,0.466,0.747,7,0,0.0622,0.624,0.0524,0.0823,0.645,189.367
5013,0.209,0.0582,0,1,0.0446,0.962,0.919,0.103,0.125,119.94
5014,0.645,0.843,0,1,0.0475,0.104,0.0,0.249,0.534,92.357
5015,0.52,0.761,4,1,0.0853,0.256,4.96e-06,0.17,0.286,141.971
5016,0.679,0.849,5,0,0.0699,0.00438,0.00203,0.234,0.604,134.973
5017,0.59,0.735,2,1,0.297,0.0277,0.0,0.0818,0.398,102.076
5018,0.523,0.782,2,1,0.041,0.219,1.03e-05,0.133,0.164,125.998
5019,0.678,0.648,2,1,0.445,0.147,0.0,0.182,0.635,94.336
5020,0.676,0.834,4,0,0.0526,0.0044,0.0906,0.0573,0.625,122.02
5021,0.871,0.701,5,0,0.0458,0.257,7.52e-06,0.0589,0.716,126.975
5022,0.701,0.425,7,1,0.375,0.328,0.13,0.1,0.562,135.128
5023,0.716,0.58,10,0,0.239,0.0694,6.71e-06,0.906,0.707,99.077
5024,0.474,0.968,9,1,0.0689,0.00675,0.0217,0.405,0.141,126.043
5025,0.658,0.916,11,1,0.194,0.0193,2.05e-05,0.326,0.522,78.472
5026,0.552,0.972,6,0,0.0979,3.63e-05,0.74,0.289,0.172,114.996
5027,0.735,0.866,2,1,0.033,0.139,0.00737,0.0668,0.643,128.044
5028,0.335,0.625,7,1,0.0386,0.164,0.0,0.0708,0.346,150.277
5029,0.507,0.833,9,1,0.0603,0.007,0.157,0.0808,0.198,127.611
5030,0.394,0.871,8,1,0.0986,0.000512,0.412,0.456,0.121,125.309
5031,0.704,0.844,5,1,0.0308,4.68e-05,0.442,0.266,0.656,123.011
5032,0.518,0.676,8,0,0.0744,0.0324,3.62e-05,0.189,0.197,173.998
5033,0.208,0.362,1,0,0.0334,0.0263,0.759,0.173,0.0368,97.247
5034,0.479,0.606,0,0,0.0676,0.0241,0.0,0.33,0.626,88.573
5035,0.621,0.566,1,0,0.431,0.361,0.0128,0.224,0.82,175.511
5036,0.303,0.657,7,0,0.0867,0.0129,5.33e-06,0.343,0.483,170.075
5037,0.585,0.972,9,0,0.0534,0.0143,0.0,0.0707,0.585,110.006
5038,0.795,0.576,6,1,0.0289,0.0787,1.01e-05,0.121,0.847,111.975
5039,0.475,0.896,6,1,0.035,0.00318,0.0,0.29,0.868,169.999
5040,0.596,0.732,2,1,0.0401,0.0153,0.0,0.318,0.228,99.98
5041,0.514,0.951,9,1,0.0603,0.0951,0.0,0.349,0.838,171.96
5042,0.513,0.875,11,1,0.0315,0.00316,6.21e-05,0.34,0.812,135.019
5043,0.416,0.989,0,0,0.121,2.23e-05,0.0959,0.0371,0.603,194.925
5044,0.271,0.436,3,1,0.0301,0.799,0.000154,0.0966,0.192,80.249
5045,0.549,0.972,1,0,0.0565,0.000188,6.53e-06,0.243,0.624,95.012
5046,0.733,0.746,4,1,0.384,0.262,0.0,0.0733,0.692,93.071
5047,0.482,0.52,3,0,0.0261,0.629,0.873,0.142,0.219,85.562
5048,0.489,0.889,9,1,0.0382,0.0151,0.247,0.866,0.703,120.183
5049,0.33,0.915,1,1,0.0608,1.69e-05,0.0418,0.0523,0.248,169.937
5050,0.277,0.91,7,1,0.117,0.0012,0.000716,0.342,0.112,118.375
5051,0.577,0.761,9,1,0.0358,0.0377,0.0,0.116,0.599,104.991
5052,0.475,0.789,5,0,0.0578,0.313,0.965,0.104,0.63,137.984
5053,0.613,0.579,5,1,0.0833,0.489,0.0,0.126,0.551,91.863
5054,0.833,0.7,5,1,0.0626,0.114,0.687,0.191,0.48,107.97
5055,0.637,0.955,7,0,0.112,0.106,0.0,0.422,0.613,127.985
5056,0.64,0.847,6,0,0.111,0.0229,0.0,0.139,0.38,134.973
5057,0.525,0.937,5,1,0.0612,1.43e-05,0.636,0.342,0.341,124.0
5058,0.44,0.361,0,1,0.0348,0.797,0.0,0.095,0.655,140.117
5059,0.0994,0.835,7,1,0.0423,1.13e-05,0.772,0.0945,0.0953,193.205
5060,0.77,0.69,1,1,0.136,0.265,0.0,0.128,0.732,103.035
5061,0.729,0.507,0,1,0.0486,0.698,0.0,0.26,0.961,154.926
5062,0.524,0.871,4,1,0.0336,0.0163,3e-05,0.0804,0.84,189.006
5063,0.274,0.708,6,1,0.0508,0.000389,0.315,0.255,0.208,104.798
5064,0.54,0.783,1,1,0.497,0.0889,0.0,0.559,0.793,91.261
5065,0.768,0.933,2,0,0.0385,0.206,0.915,0.0833,0.245,124.996
5066,0.466,0.704,1,1,0.0353,0.1,2.71e-05,0.0744,0.481,176.043
5067,0.779,0.472,11,1,0.218,0.0577,0.0,0.114,0.412,135.051
5068,0.247,0.0119,3,1,0.0483,0.988,0.704,0.098,0.132,77.255
5069,0.691,0.793,1,1,0.131,0.0131,0.0,0.112,0.398,140.011
5070,0.831,0.814,5,1,0.474,0.391,0.0,0.109,0.846,161.041
5071,0.605,0.792,5,1,0.0381,0.506,0.0,0.322,0.463,163.867
5072,0.616,0.893,11,1,0.0375,0.000937,0.0,0.111,0.567,111.959
5073,0.685,0.944,5,1,0.34,0.134,0.0,0.362,0.543,128.013
5074,0.504,0.974,2,1,0.102,5.45e-05,0.0125,0.165,0.494,94.951
5075,0.47,0.961,2,1,0.0726,7.5e-06,0.0312,0.262,0.0909,135.069
5076,0.838,0.544,0,1,0.0986,0.209,0.0,0.273,0.544,92.016
5077,0.573,0.905,10,1,0.0343,0.0408,0.0,0.113,0.683,135.943
5078,0.931,0.607,9,1,0.181,0.109,0.0,0.26,0.386,120.019
5079,0.4,0.388,5,0,0.0651,0.153,0.0028,0.0689,0.552,96.168
5080,0.534,0.959,1,0,0.361,0.449,0.0,0.354,0.751,187.576
5081,0.369,0.968,9,1,0.0643,3.56e-05,0.0649,0.382,0.173,86.97
5082,0.216,0.871,6,0,0.0595,3.81e-06,0.4,0.0885,0.411,150.61
5083,0.673,0.629,2,1,0.0299,0.00141,0.0,0.0944,0.551,103.998
5084,0.546,0.266,9,1,0.0395,0.605,0.956,0.0861,0.141,119.964
5085,0.449,0.585,5,1,0.0268,0.0522,8.49e-05,0.0833,0.203,139.627
5086,0.596,0.854,7,0,0.463,0.0169,0.0,0.124,0.152,120.274
5087,0.38,0.73,4,1,0.114,0.641,0.0,0.129,0.438,140.236
5088,0.673,0.84,0,1,0.0535,0.0214,0.00259,0.321,0.398,123.077
5089,0.254,0.991,6,1,0.13,2.66e-06,0.202,0.327,0.4,107.465
5090,0.607,0.673,5,0,0.0611,0.181,0.0,0.069,0.215,88.952
5091,0.664,0.705,1,0,0.0382,0.0654,0.0,0.115,0.477,122.017
5092,0.515,0.948,0,1,0.0438,0.0106,0.0,0.134,0.752,159.983
5093,0.785,0.572,2,1,0.123,0.0598,0.0,0.218,0.49,100.016
5094,0.576,0.0115,9,0,0.131,0.996,0.95,0.0667,0.412,77.641
5095,0.768,0.542,2,1,0.0452,0.000189,0.911,0.116,0.132,100.009
5096,0.544,0.892,4,1,0.0672,0.00726,0.0043,0.331,0.762,91.646
5097,0.66,0.925,7,1,0.317,0.252,0.0,0.87,0.576,81.041
5098,0.638,0.826,8,1,0.0479,0.139,0.0,0.0803,0.649,124.072
5099,0.621,0.676,1,1,0.0303,0.506,0.0675,0.0825,0.482,104.008
5100,0.503,0.917,10,1,0.0649,0.00903,0.326,0.162,0.266,119.993
5101,0.583,0.962,4,1,0.0543,0.0096,0.128,0.283,0.506,123.977
5102,0.837,0.662,1,1,0.0486,0.0936,0.00057,0.113,0.679,100.054
5103,0.719,0.704,1,1,0.0476,0.0691,0.0,0.166,0.628,133.002
5104,0.517,0.955,7,1,0.11,0.0132,2.84e-05,0.373,0.625,75.02
5105,0.328,0.994,4,1,0.103,8.37e-06,0.819,0.34,0.242,199.995
5106,0.37,0.174,4,0,0.0377,0.95,0.0029,0.11,0.181,92.75
5107,0.479,0.348,9,0,0.029,0.55,0.0025,0.104,0.147,86.374
5108,0.553,0.507,11,1,0.0304,0.473,0.0,0.108,0.57,83.093
5109,0.803,0.434,10,1,0.0529,0.822,0.872,0.0723,0.973,95.282
5110,0.311,0.769,1,1,0.0601,3.49e-05,0.0185,0.708,0.14,117.651
5111,0.639,0.916,6,0,0.211,0.416,0.0,0.53,0.511,93.939
5112,0.684,0.791,5,1,0.309,0.0939,0.0,0.359,0.529,153.992
5113,0.302,0.961,7,1,0.161,1.86e-05,0.367,0.34,0.0387,137.649
5114,0.696,0.734,7,1,0.0298,0.0485,0.0,0.183,0.711,107.987
5115,0.752,0.381,11,1,0.106,0.00705,0.26,0.117,0.767,114.019
5116,0.197,0.907,5,1,0.0333,1.93e-05,0.832,0.222,0.343,84.614
5117,0.427,0.773,8,1,0.115,0.00605,4.02e-06,0.0396,0.695,171.806
5118,0.477,0.917,2,1,0.0837,0.0139,0.0,0.0756,0.271,160.044
5119,0.723,0.714,11,1,0.0537,0.0019,5.43e-05,0.0836,0.386,88.047
5120,0.614,0.166,1,1,0.25,0.000408,0.0536,0.143,0.297,86.552
5121,0.391,0.604,2,1,0.212,0.00812,5.18e-06,0.0443,0.168,169.658
5122,0.438,0.319,4,0,0.0381,0.913,0.922,0.101,0.0366,120.012
5123,0.788,0.745,5,1,0.258,0.29,0.0,0.0373,0.672,135.278
5124,0.438,0.178,5,1,0.0414,0.957,0.0,0.316,0.344,75.248
5125,0.751,0.895,6,0,0.205,0.21,0.0,0.0696,0.866,138.046
5126,0.531,0.994,0,1,0.148,0.000356,0.914,0.139,0.411,109.974
5127,0.974,0.596,6,1,0.184,0.0976,0.0,0.151,0.892,111.959
5128,0.694,0.779,0,1,0.071,0.0688,3.99e-06,0.0803,0.594,84.975
5129,0.162,0.127,9,0,0.0426,0.993,0.87,0.109,0.523,179.159
5130,0.656,0.877,9,1,0.0329,0.22,0.0,0.0785,0.958,144.871
5131,0.658,0.622,11,1,0.0879,0.418,0.000138,0.105,0.901,84.739
5132,0.736,0.761,4,0,0.0338,0.0966,0.0,0.0823,0.114,119.999
5133,0.503,0.719,10,0,0.0434,0.21,0.000789,0.843,0.529,120.082
5134,0.544,0.985,1,0,0.163,0.000569,0.425,0.0778,0.04,116.485
5135,0.754,0.762,6,0,0.0849,0.45,6.67e-05,0.224,0.673,92.002
5136,0.453,0.313,2,1,0.036,0.714,0.805,0.107,0.404,124.846
5137,0.641,0.672,8,0,0.0307,0.00101,0.0233,0.0875,0.853,141.641
5138,0.781,0.445,2,1,0.0295,0.474,0.0,0.184,0.591,78.998
5139,0.333,0.938,6,0,0.18,0.00313,0.703,0.436,0.384,117.391
5140,0.752,0.775,9,1,0.0546,0.0324,0.0,0.351,0.595,122.014
5141,0.909,0.448,6,0,0.147,0.000505,7.83e-06,0.0558,0.878,130.094
5142,0.106,0.301,9,1,0.0384,0.985,0.887,0.355,0.128,91.868
5143,0.472,0.937,9,1,0.0639,0.375,0.000101,0.325,0.324,179.999
5144,0.79,0.585,8,1,0.0348,0.185,0.0,0.292,0.585,94.072
5145,0.647,0.702,0,1,0.0677,0.0194,0.0,0.16,0.508,97.972
5146,0.394,0.0831,11,1,0.0342,0.912,0.945,0.691,0.298,96.425
5147,0.651,0.695,6,1,0.0487,0.23,0.0,0.144,0.569,123.008
5148,0.837,0.42,8,1,0.0629,0.177,0.0,0.356,0.143,123.157
5149,0.666,0.87,11,0,0.246,0.203,0.0,0.0851,0.9,160.014
5150,0.738,0.665,1,1,0.102,0.258,0.000149,0.157,0.647,122.548
5151,0.491,0.841,5,1,0.0421,0.0471,0.0,0.0886,0.721,199.851
5152,0.554,0.743,9,1,0.0287,0.0251,0.0,0.359,0.673,72.997
5153,0.68,0.584,11,1,0.0617,0.0304,0.000945,0.106,0.77,149.976
5154,0.621,0.78,2,1,0.0333,0.0174,0.0,0.0681,0.822,134.022
5155,0.893,0.48,1,0,0.356,0.00854,0.0,0.116,0.382,86.976
5156,0.583,0.732,11,0,0.0457,0.00312,9.86e-06,0.269,0.276,145.992
5157,0.676,0.935,5,0,0.0892,0.00917,0.0,0.097,0.802,144.944
5158,0.791,0.513,10,0,0.269,0.0235,2.83e-05,0.101,0.481,76.997
5159,0.892,0.527,1,1,0.0631,0.036,0.112,0.0612,0.485,136.029
5160,0.209,0.977,0,1,0.0986,1.55e-05,0.0745,0.404,0.247,85.633
5161,0.441,0.644,11,1,0.0363,0.56,0.0,0.109,0.349,141.733
5162,0.525,0.602,6,1,0.0466,0.00247,0.572,0.104,0.146,80.057
5163,0.626,0.769,3,1,0.0513,0.00926,0.00097,0.95,0.255,130.044
5164,0.554,0.768,6,0,0.127,0.0126,7.13e-06,0.122,0.324,99.679
5165,0.67,0.939,9,1,0.0427,0.0463,1.1e-06,0.335,0.264,127.946
5166,0.603,0.827,6,1,0.0714,0.0453,0.619,0.0833,0.311,144.992
5167,0.748,0.627,7,1,0.0644,0.131,0.0,0.0852,0.524,120.963
5168,0.563,0.496,6,0,0.405,0.0679,5.61e-05,0.173,0.424,140.001
5169,0.676,0.641,9,1,0.0296,0.267,0.262,0.119,0.352,84.97
5170,0.694,0.813,1,1,0.335,0.00649,0.000467,0.249,0.741,127.834
5171,0.473,0.893,1,1,0.388,0.0394,0.0,0.768,0.799,152.261
5172,0.757,0.812,7,1,0.0395,0.00137,0.018,0.563,0.542,120.015
5173,0.711,0.696,7,1,0.0871,0.16,0.0,0.17,0.694,80.512
5174,0.577,0.639,10,0,0.0508,0.0124,0.784,0.0993,0.0353,118.996
5175,0.357,0.825,7,1,0.0568,0.00821,0.0,0.0705,0.526,180.01
5176,0.9,0.628,4,0,0.269,0.0656,0.0,0.0997,0.863,88.009
5177,0.575,0.926,0,1,0.0539,0.000614,0.587,0.0749,0.732,143.929
5178,0.592,0.891,10,1,0.0512,0.0267,0.0,0.352,0.674,99.983
5179,0.732,0.458,5,1,0.0311,0.447,0.0,0.136,0.661,98.938
5180,0.201,0.684,7,1,0.0389,0.401,1.41e-05,0.0954,0.131,90.058
5181,0.577,0.441,7,1,0.0327,0.143,0.0,0.125,0.201,103.844
5182,0.853,0.351,7,1,0.241,0.39,9.38e-06,0.752,0.282,118.028
5183,0.491,0.885,3,1,0.0395,0.00219,0.0,0.0741,0.641,166.992
5184,0.508,0.867,10,1,0.028,0.161,0.0869,0.0795,0.238,128.015
5185,0.53,0.884,0,0,0.457,0.332,1.98e-06,0.355,0.28,87.194
5186,0.303,0.802,5,0,0.0319,0.000447,0.249,0.0956,0.489,103.967
5187,0.29,0.878,0,0,0.06,0.102,0.0277,0.434,0.301,93.522
5188,0.663,0.53,1,1,0.0301,0.0886,0.0,0.154,0.269,109.003
5189,0.746,0.825,1,1,0.169,0.0142,0.0107,0.121,0.584,152.914
5190,0.692,0.503,10,1,0.033,0.0332,0.0,0.0745,0.786,129.778
5191,0.869,0.846,4,0,0.139,0.233,1.25e-05,0.0484,0.923,116.152
5192,0.583,0.712,7,1,0.054,0.0452,0.0,0.174,0.69,159.901
5193,0.386,0.884,9,1,0.0583,0.00439,0.918,0.314,0.231,95.175
5194,0.53,0.939,4,1,0.142,0.0369,0.000851,0.2,0.645,91.004
5195,0.135,0.579,2,1,0.0932,0.00143,0.949,0.393,0.0327,100.841
5196,0.432,0.868,6,0,0.0882,0.00725,0.0,0.233,0.567,156.128
5197,0.6,0.688,5,0,0.201,0.159,1.29e-05,0.409,0.0793,99.977
5198,0.599,0.571,2,1,0.0665,0.198,0.0,0.0969,0.285,151.974
5199,0.886,0.479,4,0,0.334,0.077,0.0,0.135,0.408,130.029
5200,0.725,0.874,0,0,0.0396,0.00262,0.000412,0.0958,0.748,127.985
5201,0.667,0.613,1,1,0.0344,0.403,0.0,0.115,0.47,91.024
5202,0.138,0.962,6,0,0.143,3.01e-05,0.668,0.134,0.138,89.905
5203,0.874,0.568,11,0,0.224,0.0698,1.38e-05,0.149,0.46,139.995
5204,0.365,0.574,9,1,0.0758,0.809,0.739,0.182,0.334,131.737
5205,0.755,0.465,2,1,0.0413,0.337,0.0,0.0638,0.949,142.94
5206,0.384,0.909,4,0,0.0632,0.0209,0.807,0.28,0.0338,113.961
5207,0.852,0.553,1,1,0.187,0.0563,0.0,0.332,0.656,142.072
5208,0.427,0.531,8,1,0.0297,0.0555,0.00106,0.0835,0.145,111.079
5209,0.926,0.336,0,0,0.594,0.0392,0.0,0.138,0.38,92.995
5210,0.731,0.774,10,0,0.0555,0.434,3.34e-06,0.114,0.219,100.005
5211,0.739,0.611,11,1,0.0622,0.00557,0.725,0.04,0.794,98.004
5212,0.284,0.704,2,1,0.186,0.00583,0.000115,0.0424,0.1,191.702
5213,0.725,0.571,1,1,0.102,0.0183,0.0,0.0519,0.61,146.035
5214,0.446,0.757,1,1,0.0322,0.0206,0.0,0.146,0.421,102.88
5215,0.741,0.58,0,1,0.378,0.153,0.0,0.109,0.428,97.092
5216,0.301,0.488,7,1,0.0295,0.0155,0.701,0.0724,0.0709,90.306
5217,0.626,0.725,7,1,0.207,0.0755,0.0,0.245,0.556,179.953
5218,0.377,0.651,4,0,0.0588,0.0197,5.31e-05,0.174,0.0851,129.698
5219,0.106,0.803,4,0,0.0734,3.25e-06,0.908,0.31,0.112,154.99
5220,0.395,0.269,9,0,0.0365,0.993,0.878,0.0998,0.834,92.038
5221,0.699,0.304,1,1,0.0993,0.779,0.000993,0.137,0.271,119.705
5222,0.428,0.78,0,1,0.0373,0.083,0.0,0.115,0.431,147.986
5223,0.56,0.867,1,1,0.0281,0.000273,4.25e-05,0.135,0.594,136.237
5224,0.416,0.712,5,0,0.384,0.438,0.0,0.0642,0.581,78.015
5225,0.681,0.795,6,1,0.049,0.305,9.41e-06,0.109,0.64,135.939
5226,0.61,0.893,9,1,0.0921,0.154,4.41e-05,0.021,0.673,104.031
5227,0.668,0.78,7,1,0.0901,0.0487,0.0,0.107,0.739,170.032
5228,0.477,0.848,6,1,0.0558,0.286,4.77e-05,0.673,0.33,161.014
5229,0.687,0.737,11,0,0.0269,0.017,0.0,0.303,0.587,117.025
5230,0.624,0.863,7,0,0.03,3.78e-06,0.945,0.0849,0.0394,119.993
5231,0.803,0.585,8,1,0.0432,0.103,3.94e-06,0.0644,0.593,105.017
5232,0.266,0.979,6,1,0.147,0.00046,0.694,0.925,0.0612,126.121
5233,0.554,0.521,7,1,0.0284,0.528,0.0,0.0862,0.489,138.06
5234,0.525,0.989,1,1,0.0757,3.8e-05,0.00168,0.344,0.471,102.569
5235,0.479,0.838,5,1,0.0381,0.00919,0.000379,0.0793,0.276,150.052
5236,0.503,0.709,4,1,0.0608,0.00466,0.000206,0.0658,0.575,173.945
5237,0.111,0.0599,2,1,0.0383,0.886,0.917,0.109,0.037,91.716
5238,0.543,0.75,2,0,0.0282,0.0682,0.0166,0.125,0.758,88.107
5239,0.789,0.555,0,1,0.041,0.026,0.000135,0.215,0.713,93.229
5240,0.673,0.752,2,0,0.0561,0.241,4.51e-05,0.0813,0.797,175.997
5241,0.583,0.477,10,0,0.0777,0.958,0.00914,0.306,0.729,126.007
5242,0.859,0.627,6,0,0.13,0.0388,0.000202,0.101,0.594,142.062
5243,0.744,0.512,9,0,0.361,0.129,6.54e-06,0.19,0.535,75.967
5244,0.486,0.971,8,1,0.113,0.000232,0.000294,0.135,0.688,190.012
5245,0.792,0.743,7,1,0.0851,0.107,0.0,0.183,0.742,150.024
5246,0.293,0.956,11,0,0.165,3.37e-05,0.00564,0.104,0.286,119.982
5247,0.614,0.884,0,1,0.0402,0.00122,0.0,0.077,0.721,100.531
5248,0.81,0.835,6,1,0.0711,0.0632,0.048,0.0647,0.907,91.749
5249,0.757,0.73,7,1,0.187,0.0348,6.17e-05,0.136,0.451,90.013
5250,0.769,0.787,11,1,0.367,0.189,0.0,0.129,0.836,126.77
5251,0.756,0.979,7,1,0.0634,0.223,0.333,0.286,0.929,99.717
5252,0.369,0.929,1,1,0.0428,0.00134,0.0335,0.21,0.54,98.765
5253,0.336,0.991,10,0,0.109,1.97e-06,0.866,0.0465,0.256,108.006
5254,0.589,0.695,8,0,0.261,0.726,0.914,0.305,0.722,81.585
5255,0.765,0.704,5,0,0.127,0.0215,0.0,0.227,0.498,147.055
5256,0.661,0.781,0,1,0.262,0.136,0.0,0.318,0.717,70.478
5257,0.827,0.694,11,0,0.29,0.268,0.0,0.0805,0.548,93.014
5258,0.645,0.904,2,1,0.0462,0.0293,0.0,0.0834,0.671,105.97
5259,0.724,0.223,4,1,0.0427,0.624,0.899,0.108,0.063,119.953
5260,0.665,0.498,5,1,0.0831,0.228,0.0,0.0757,0.127,81.967
5261,0.664,0.848,10,1,0.0386,0.0148,0.000118,0.1,0.196,119.878
5262,0.248,0.104,9,0,0.0357,0.632,0.73,0.621,0.0351,85.805
5263,0.417,0.433,4,1,0.0415,0.0726,0.0,0.123,0.207,169.92
5264,0.814,0.764,0,0,0.053,0.0794,0.0174,0.0696,0.899,125.026
5265,0.614,0.906,0,1,0.165,0.000191,0.0436,0.305,0.35,119.957
5266,0.588,0.825,4,1,0.0328,0.000197,0.00138,0.0885,0.397,129.968
5267,0.421,0.131,0,1,0.0382,0.952,0.00453,0.109,0.12,137.446
5268,0.597,0.517,0,1,0.365,0.179,0.0,0.307,0.412,92.035
5269,0.685,0.744,11,1,0.0488,0.000236,0.839,0.0842,0.719,183.848
5270,0.768,0.881,9,0,0.113,0.0188,3.65e-06,0.298,0.502,99.98
5271,0.626,0.913,0,1,0.0318,0.00635,0.0,0.293,0.946,113.044
5272,0.832,0.427,8,0,0.257,0.0474,0.0,0.101,0.369,99.935
5273,0.217,0.221,2,0,0.0343,0.995,0.0138,0.128,0.0684,87.016
5274,0.416,0.0393,11,0,0.0794,0.996,0.95,0.106,0.35,163.212
5275,0.559,0.722,7,1,0.0527,0.0221,0.0,0.101,0.383,124.923
5276,0.766,0.682,1,1,0.0419,0.0113,0.00016,0.104,0.833,127.966
5277,0.435,0.979,10,0,0.0844,7.19e-06,0.0031,0.526,0.406,99.974
5278,0.608,0.798,6,0,0.0432,0.0736,0.0,0.156,0.501,92.943
5279,0.614,0.472,7,1,0.0297,0.158,0.0,0.111,0.168,146.005
5280,0.324,0.571,9,1,0.0405,0.00164,0.0,0.287,0.452,122.297
5281,0.811,0.429,0,1,0.0789,0.468,0.607,0.109,0.646,138.027
5282,0.717,0.455,5,1,0.0276,0.0846,0.0,0.11,0.389,127.81
5283,0.577,0.447,8,1,0.277,0.00627,0.00022,0.0899,0.189,74.236
5284,0.625,0.459,8,1,0.0352,0.748,6.88e-05,0.0697,0.842,173.735
5285,0.618,0.266,0,0,0.0309,0.841,0.0,0.106,0.0921,128.314
5286,0.759,0.701,2,0,0.0421,0.0741,0.00785,0.118,0.465,122.017
5287,0.95,0.863,1,0,0.233,0.237,0.0,0.0749,0.777,129.99
5288,0.581,0.00427,0,1,0.053,0.995,0.976,0.113,0.195,134.24
5289,0.75,0.497,3,1,0.0431,0.479,0.0,0.161,0.965,144.933
5290,0.88,0.428,9,1,0.206,0.149,5.07e-05,0.114,0.333,100.007
5291,0.153,0.198,11,1,0.0333,0.903,0.933,0.0977,0.0356,85.738
5292,0.602,0.905,2,1,0.0775,0.000202,0.064,0.117,0.411,128.019
5293,0.717,0.79,7,0,0.0342,0.308,0.0,0.0871,0.536,128.123
