,target
12065,0
12066,1
12067,1
12068,1
12069,1
12070,1
12071,0
12072,1
12073,1
12074,0
12075,0
12076,0
12077,0
12078,0
12079,0
12080,1
12081,1
12082,1
12083,0
12084,1
12085,0
12086,1
12087,1
12088,1
12089,0
12090,0
12091,1
12092,1
12093,1
12094,1
12095,0
12096,0
12097,0
12098,0
12099,1
12100,0
12101,1
12102,0
12103,0
12104,0
12105,1
12106,0
12107,0
12108,1
12109,1
12110,1
12111,1
12112,1
12113,0
12114,0
12115,1
12116,0
12117,1
12118,1
12119,1
12120,1
12121,1
12122,0
12123,1
12124,1
12125,0
12126,1
12127,0
12128,0
12129,1
12130,0
12131,0
12132,1
12133,1
12134,0
12135,0
12136,0
12137,0
12138,0
12139,0
12140,0
12141,1
12142,1
12143,1
12144,0
12145,1
12146,0
12147,0
12148,0
12149,1
12150,0
12151,0
12152,0
12153,1
12154,0
12155,0
12156,1
12157,1
12158,1
12159,1
12160,1
12161,0
12162,0
12163,1
12164,1
12165,1
12166,0
12167,0
12168,0
12169,1
12170,1
12171,0
12172,1
12173,0
12174,0
12175,0
12176,0
12177,1
12178,1
12179,1
12180,1
12181,1
12182,0
12183,1
12184,1
12185,1
12186,0
12187,1
12188,0
12189,0
12190,1
12191,0
12192,0
12193,1
12194,1
12195,1
12196,0
12197,0
12198,1
12199,1
12200,1
12201,1
12202,0
12203,1
12204,1
12205,0
12206,1
12207,0
12208,0
12209,0
12210,0
12211,0
12212,0
12213,1
12214,1
12215,0
12216,0
12217,1
12218,1
12219,0
12220,1
12221,0
12222,1
12223,1
12224,0
12225,1
12226,1
12227,0
12228,1
12229,1
12230,0
12231,1
12232,0
12233,0
12234,0
12235,1
12236,0
12237,1
12238,0
12239,0
12240,0
12241,0
12242,0
12243,1
12244,1
12245,1
12246,1
12247,0
12248,1
12249,1
12250,1
12251,0
12252,1
12253,0
12254,1
12255,0
12256,1
12257,0
12258,0
12259,0
12260,0
12261,1
12262,1
12263,1
12264,0
12265,1
12266,1
12267,0
12268,0
12269,1
12270,0
12271,1
12272,0
12273,0
12274,0
12275,0
12276,1
12277,1
12278,1
12279,0
12280,1
12281,0
12282,0
12283,1
12284,0
12285,1
12286,1
12287,0
12288,0
12289,1
12290,0
12291,0
12292,0
12293,1
12294,0
12295,0
12296,1
12297,0
12298,0
12299,1
12300,0
12301,1
12302,0
12303,1
12304,0
12305,0
12306,1
12307,1
12308,1
12309,0
12310,0
12311,1
12312,0
12313,0
12314,0
12315,0
12316,1
12317,0
12318,0
12319,0
12320,0
12321,0
12322,0
12323,1
12324,0
12325,0
12326,0
12327,1
12328,0
12329,1
12330,1
12331,0
12332,1
12333,1
12334,0
12335,1
12336,0
12337,0
12338,0
12339,0
12340,0
12341,1
12342,0
12343,0
12344,1
12345,0
12346,0
12347,1
12348,1
12349,0
12350,1
12351,1
12352,1
12353,1
12354,0
12355,0
12356,0
12357,1
12358,1
12359,1
12360,1
12361,0
12362,1
12363,1
12364,0
12365,0
12366,1
12367,1
12368,1
12369,1
12370,0
12371,0
12372,1
12373,1
12374,1
12375,0
12376,1
12377,0
12378,0
12379,1
12380,1
12381,0
12382,0
12383,0
12384,1
12385,0
12386,0
12387,1
12388,0
12389,0
12390,1
12391,0
12392,1
12393,1
12394,0
12395,1
12396,0
12397,0
12398,1
12399,0
12400,1
12401,0
12402,0
12403,1
12404,0
12405,0
12406,0
12407,0
12408,1
12409,1
12410,1
12411,0
12412,0
12413,0
12414,0
12415,0
12416,0
12417,0
12418,0
12419,0
12420,1
12421,1
12422,1
12423,0
12424,1
12425,0
12426,1
12427,1
12428,1
12429,0
12430,1
12431,1
12432,0
12433,0
12434,0
12435,0
12436,1
12437,1
12438,0
12439,0
12440,0
12441,0
12442,0
12443,1
12444,1
12445,1
12446,0
12447,1
12448,0
12449,1
12450,0
12451,0
12452,1
12453,1
12454,0
12455,0
12456,1
12457,1
12458,0
12459,1
12460,0
12461,1
12462,1
12463,0
12464,1
12465,0
12466,0
12467,0
12468,1
12469,1
12470,1
12471,1
12472,1
12473,1
12474,1
12475,1
12476,0
12477,1
12478,0
12479,1
12480,1
12481,1
12482,1
12483,1
12484,0
12485,0
12486,1
12487,0
12488,0
12489,1
12490,0
12491,0
12492,1
12493,0
12494,0
12495,0
12496,0
12497,0
12498,1
12499,1
12500,0
12501,1
12502,0
12503,1
12504,1
12505,0
12506,1
12507,1
12508,0
12509,1
12510,1
12511,1
12512,1
12513,1
12514,0
12515,1
12516,0
12517,1
12518,1
12519,1
12520,0
12521,1
12522,0
12523,1
12524,1
12525,0
12526,1
12527,1
12528,1
12529,1
12530,1
12531,0
12532,0
12533,1
12534,1
12535,1
12536,1
12537,1
12538,1
12539,1
12540,0
12541,0
12542,0
12543,1
12544,1
12545,1
12546,0
12547,0
12548,1
12549,0
12550,1
12551,0
12552,1
12553,1
12554,1
12555,1
12556,0
12557,0
12558,1
12559,1
12560,0
12561,0
12562,0
12563,0
12564,1
12565,0
12566,0
12567,1
12568,0
12569,0
12570,0
12571,0
12572,1
12573,1
12574,1
12575,1
12576,1
12577,1
12578,0
12579,0
12580,1
12581,0
12582,1
12583,0
12584,0
12585,1
12586,0
12587,0
12588,1
12589,0
12590,1
12591,1
12592,0
12593,0
12594,0
12595,1
12596,0
12597,1
12598,0
12599,0
12600,0
12601,0
12602,0
12603,0
12604,1
12605,1
12606,0
12607,0
12608,1
12609,0
12610,0
12611,1
12612,0
12613,0
12614,0
12615,1
12616,1
12617,0
12618,1
12619,1
12620,0
12621,1
12622,1
12623,1
12624,1
12625,0
12626,1
12627,1
12628,1
12629,0
12630,1
12631,1
12632,0
12633,1
12634,1
12635,1
12636,1
12637,0
12638,1
12639,0
12640,0
12641,1
12642,0
12643,0
12644,1
12645,0
12646,0
12647,0
12648,0
12649,1
12650,1
12651,1
12652,1
12653,1
12654,1
12655,1
12656,1
12657,0
12658,1
12659,0
12660,0
12661,1
12662,0
12663,1
12664,1
12665,1
12666,1
12667,1
12668,1
12669,1
12670,0
12671,1
12672,1
12673,0
12674,1
12675,1
12676,0
12677,0
12678,0
12679,0
12680,1
12681,0
12682,0
12683,1
12684,1
12685,1
12686,1
12687,0
12688,0
12689,1
12690,1
12691,0
12692,0
12693,1
12694,0
12695,1
12696,0
12697,1
12698,0
12699,0
12700,1
12701,1
12702,1
12703,0
12704,1
12705,1
12706,0
12707,1
12708,0
12709,1
12710,1
12711,0
12712,0
12713,0
12714,1
12715,1
12716,1
12717,1
12718,1
12719,0
12720,1
12721,0
12722,0
12723,0
12724,0
12725,0
12726,1
12727,1
12728,1
12729,1
12730,1
12731,1
12732,0
12733,0
12734,1
12735,0
12736,0
12737,1
12738,1
12739,1
12740,0
12741,0
12742,0
12743,0
12744,0
12745,1
12746,1
12747,1
12748,0
12749,1
12750,0
12751,0
12752,1
12753,1
12754,0
12755,0
12756,1
12757,0
12758,1
12759,1
12760,0
12761,1
12762,0
12763,0
12764,0
12765,1
12766,1
12767,1
12768,1
12769,1
12770,1
12771,1
12772,0
12773,0
12774,1
12775,0
12776,0
12777,1
12778,0
12779,1
12780,0
12781,1
12782,1
12783,0
12784,1
12785,1
12786,0
12787,1
12788,1
12789,1
12790,1
12791,0
12792,0
12793,0
12794,0
12795,0
12796,0
12797,0
12798,0
12799,1
12800,1
12801,1
12802,0
12803,1
12804,1
12805,1
12806,0
12807,1
12808,1
12809,0
12810,0
12811,1
12812,0
12813,1
12814,1
12815,1
12816,1
12817,1
12818,0
12819,0
12820,0
12821,1
12822,0
12823,0
12824,0
12825,1
12826,1
12827,0
12828,0
12829,1
12830,0
12831,0
12832,1
12833,1
12834,1
12835,1
12836,0
12837,0
12838,1
12839,1
12840,1
12841,1
12842,0
12843,1
12844,0
12845,0
12846,1
12847,0
12848,1
12849,1
12850,1
12851,1
12852,0
12853,0
12854,1
12855,0
12856,0
12857,0
12858,1
12859,0
12860,0
12861,0
12862,1
12863,1
12864,0
12865,1
12866,0
12867,1
12868,0
12869,1
12870,1
12871,0
12872,0
12873,1
12874,0
12875,0
12876,1
12877,0
12878,0
12879,1
12880,1
12881,1
12882,0
12883,1
12884,1
12885,1
12886,1
12887,0
12888,0
12889,0
12890,0
12891,1
12892,1
12893,0
12894,1
12895,1
12896,1
12897,0
12898,1
12899,1
12900,1
12901,0
12902,1
12903,1
12904,1
12905,0
12906,1
12907,1
12908,0
12909,0
12910,0
12911,1
12912,0
12913,1
12914,1
12915,1
12916,0
12917,0
12918,1
12919,1
12920,1
12921,1
12922,1
12923,1
12924,0
12925,0
12926,0
12927,1
12928,1
12929,1
12930,1
12931,0
12932,0
12933,0
12934,1
12935,1
12936,0
12937,1
12938,1
12939,1
12940,1
12941,0
12942,1
12943,0
12944,1
12945,0
12946,1
12947,0
12948,1
12949,1
12950,1
12951,0
12952,1
12953,1
12954,1
12955,0
12956,1
12957,0
12958,0
12959,1
12960,1
12961,0
12962,0
12963,0
12964,0
12965,1
12966,0
12967,1
12968,1
12969,1
12970,0
12971,0
12972,1
12973,1
12974,0
12975,1
12976,0
12977,1
12978,0
12979,0
12980,1
12981,0
12982,1
12983,0
12984,1
12985,0
12986,1
12987,0
12988,0
12989,1
12990,0
12991,0
12992,0
12993,1
12994,1
12995,0
12996,0
12997,1
12998,0
12999,1
13000,1
13001,0
13002,1
13003,1
13004,0
13005,0
13006,0
13007,1
13008,0
13009,1
13010,0
13011,1
13012,0
13013,1
13014,0
13015,1
13016,0
13017,1
13018,0
13019,0
13020,0
13021,1
13022,1
13023,1
13024,0
13025,1
13026,0
13027,0
13028,1
13029,0
13030,1
13031,1
13032,0
13033,0
13034,1
13035,0
13036,1
13037,1
13038,1
13039,1
13040,0
13041,1
13042,1
13043,0
13044,1
13045,0
13046,0
13047,1
13048,0
13049,0
13050,1
13051,1
13052,1
13053,0
13054,1
13055,1
13056,1
13057,1
13058,0
13059,1
13060,1
13061,0
13062,0
13063,0
13064,0
13065,0
13066,0
13067,0
13068,0
13069,1
13070,1
13071,1
13072,0
13073,1
13074,1
13075,1
13076,0
13077,1
13078,0
13079,1
13080,1
13081,0
13082,1
13083,1
13084,1
13085,0
13086,1
13087,0
13088,1
13089,0
13090,1
13091,1
13092,1
13093,1
13094,1
13095,0
13096,0
13097,1
13098,0
13099,0
13100,1
13101,0
13102,0
13103,1
13104,1
13105,0
13106,1
13107,1
13108,1
13109,0
13110,1
13111,1
13112,0
13113,1
13114,0
13115,0
13116,1
13117,1
13118,0
13119,0
13120,0
13121,0
13122,0
13123,1
13124,1
13125,0
13126,0
13127,0
13128,0
13129,1
13130,0
13131,0
13132,1
13133,1
13134,0
13135,1
13136,0
13137,0
13138,0
13139,0
13140,0
13141,1
13142,1
13143,0
13144,1
13145,1
13146,0
13147,1
13148,0
13149,0
13150,0
13151,0
13152,1
13153,1
13154,0
13155,1
13156,1
13157,1
13158,0
13159,1
13160,1
13161,0
13162,1
13163,1
13164,0
13165,0
13166,0
13167,0
13168,0
13169,1
13170,1
13171,0
13172,0
13173,1
13174,1
13175,1
13176,0
13177,0
13178,1
13179,1
13180,1
13181,1
13182,1
13183,1
13184,1
13185,1
13186,0
13187,0
13188,0
13189,0
13190,0
13191,1
13192,1
13193,0
13194,1
13195,1
13196,1
13197,1
13198,1
13199,0
13200,0
13201,0
13202,1
13203,1
13204,0
13205,0
13206,0
13207,0
13208,1
13209,1
13210,0
13211,0
13212,1
13213,0
13214,1
13215,0
13216,1
13217,1
13218,0
13219,0
13220,1
13221,0
13222,1
13223,1
13224,0
13225,0
13226,1
13227,0
13228,1
13229,0
13230,0
13231,1
13232,1
13233,0
13234,0
13235,1
13236,1
13237,1
13238,1
13239,1
13240,1
13241,1
13242,0
13243,1
13244,1
13245,0
13246,1
13247,0
13248,1
13249,0
13250,1
13251,1
13252,1
13253,1
13254,1
13255,0
13256,1
13257,0
13258,0
13259,1
13260,1
13261,1
13262,1
13263,0
13264,0
13265,0
13266,1
13267,1
13268,0
13269,1
13270,1
13271,1
13272,1
13273,1
13274,1
13275,1
13276,0
13277,1
13278,1
13279,0
13280,1
13281,1
13282,0
13283,0
13284,1
13285,1
13286,0
13287,1
13288,1
13289,1
13290,1
13291,0
13292,1
13293,0
13294,0
13295,1
13296,1
13297,1
13298,1
13299,0
13300,0
13301,0
13302,1
13303,1
13304,0
13305,0
13306,1
13307,0
13308,0
13309,0
13310,0
13311,0
13312,0
13313,1
13314,0
13315,0
13316,0
13317,1
13318,0
13319,1
13320,1
13321,1
13322,1
13323,1
13324,0
13325,0
13326,1
13327,1
13328,1
13329,1
13330,1
13331,0
13332,0
13333,0
13334,0
13335,1
13336,1
13337,1
13338,1
13339,0
13340,1
13341,1
13342,0
13343,0
13344,0
13345,1
13346,0
13347,0
13348,1
13349,0
13350,0
13351,0
13352,1
13353,1
13354,0
13355,0
13356,1
13357,0
13358,0
13359,1
13360,1
13361,1
13362,1
13363,1
13364,1
13365,0
13366,0
13367,1
13368,1
13369,0
13370,1
13371,0
13372,1
13373,1
13374,0
13375,0
13376,0
13377,1
13378,0
13379,1
13380,1
13381,1
13382,0
13383,0
13384,1
13385,1
13386,0
13387,1
13388,1
13389,0
13390,1
13391,1
13392,0
13393,1
13394,0
13395,0
13396,0
13397,1
13398,1
13399,1
13400,1
13401,0
13402,1
13403,1
13404,0
13405,0
13406,1
13407,1
13408,1
13409,0
13410,0
13411,0
13412,0
13413,0
13414,1
13415,0
13416,1
13417,0
13418,1
13419,1
13420,0
13421,1
13422,1
13423,1
13424,1
13425,1
13426,0
13427,0
13428,1
13429,0
13430,1
13431,0
13432,0
13433,1
13434,0
13435,1
13436,1
13437,1
13438,0
13439,1
13440,0
13441,0
13442,0
13443,1
13444,1
13445,1
13446,0
13447,0
13448,0
13449,0
13450,0
13451,0
13452,0
13453,0
13454,1
13455,1
13456,1
13457,0
13458,0
13459,0
13460,0
13461,1
13462,0
13463,1
13464,1
13465,0
13466,1
13467,1
13468,1
13469,0
13470,1
13471,1
13472,0
13473,1
13474,0
13475,1
13476,1
13477,0
13478,1
13479,0
13480,0
13481,1
13482,0
13483,0
13484,1
13485,0
13486,1
13487,0
13488,1
13489,1
13490,1
13491,1
13492,1
13493,0
13494,1
13495,1
13496,1
13497,0
13498,0
13499,1
13500,1
13501,0
13502,0
13503,0
13504,1
13505,1
13506,1
13507,1
13508,1
13509,0
13510,1
13511,1
13512,1
13513,1
13514,1
13515,0
13516,0
13517,1
13518,0
13519,0
13520,1
13521,1
13522,0
13523,0
13524,0
13525,1
13526,0
13527,0
13528,1
13529,1
13530,0
13531,0
13532,0
13533,1
13534,0
13535,1
13536,1
13537,0
13538,1
13539,0
13540,0
13541,1
13542,1
13543,1
13544,1
13545,0
13546,1
13547,0
13548,0
13549,1
13550,0
13551,1
13552,1
13553,0
13554,1
13555,1
13556,1
13557,1
13558,0
13559,0
13560,1
13561,1
13562,0
13563,1
13564,0
13565,1
13566,0
13567,1
13568,1
13569,1
13570,0
13571,1
13572,0
13573,0
13574,1
13575,1
13576,0
13577,0
13578,0
13579,1
13580,0
13581,0
13582,0
13583,0
13584,0
13585,1
13586,1
13587,0
13588,0
13589,1
13590,0
13591,0
13592,1
13593,1
13594,0
13595,0
13596,1
13597,1
13598,0
13599,0
13600,0
13601,0
13602,1
13603,1
13604,0
13605,1
13606,0
13607,0
13608,1
13609,1
13610,1
13611,1
13612,1
13613,0
13614,0
13615,0
13616,0
13617,1
13618,0
13619,0
13620,1
13621,1
13622,0
13623,0
13624,0
13625,1
13626,0
13627,1
13628,0
13629,0
13630,1
13631,0
13632,0
13633,0
13634,0
13635,1
13636,1
13637,1
13638,1
13639,1
13640,0
13641,0
13642,1
13643,0
13644,0
13645,1
13646,0
13647,1
13648,1
13649,1
13650,1
13651,1
13652,0
13653,0
13654,0
13655,0
13656,0
13657,0
13658,1
13659,0
13660,0
13661,0
13662,0
13663,1
13664,1
13665,1
13666,1
13667,0
13668,1
13669,1
13670,1
13671,0
13672,0
13673,1
13674,1
13675,1
13676,1
13677,1
13678,1
13679,1
13680,1
13681,0
13682,0
13683,1
13684,1
13685,1
13686,1
13687,0
13688,0
13689,0
13690,0
13691,1
13692,1
13693,1
13694,1
13695,0
13696,0
13697,1
13698,1
13699,0
13700,0
13701,1
13702,1
13703,0
13704,0
13705,0
13706,0
13707,0
13708,1
13709,1
13710,1
13711,1
13712,0
13713,1
13714,0
13715,0
13716,1
13717,1
13718,0
13719,0
13720,0
13721,0
13722,1
13723,1
13724,1
13725,1
13726,1
13727,1
13728,1
13729,0
13730,0
13731,0
13732,1
13733,1
13734,0
13735,0
13736,1
13737,1
13738,0
13739,1
13740,0
13741,1
13742,1
13743,1
13744,1
13745,0
13746,0
13747,1
13748,1
13749,1
13750,0
13751,0
13752,0
13753,1
13754,0
13755,1
13756,1
13757,1
13758,1
13759,0
13760,1
13761,1
13762,1
13763,1
13764,1
13765,1
13766,1
13767,1
13768,0
13769,1
13770,0
13771,1
13772,0
13773,0
13774,0
13775,0
13776,1
13777,1
13778,0
13779,1
13780,0
13781,1
13782,0
13783,1
13784,0
13785,0
13786,0
13787,0
13788,1
13789,0
13790,1
13791,0
13792,0
13793,1
13794,0
13795,0
13796,1
13797,0
13798,0
13799,0
13800,1
13801,0
13802,0
13803,1
13804,1
13805,0
13806,0
13807,0
13808,1
13809,1
13810,0
13811,0
13812,1
13813,0
13814,1
13815,1
13816,1
13817,0
13818,0
13819,0
13820,0
13821,0
13822,0
13823,0
13824,0
13825,0
13826,1
13827,1
13828,0
13829,1
13830,1
13831,1
13832,1
13833,1
13834,1
13835,1
13836,0
13837,0
13838,1
13839,1
13840,0
13841,0
13842,1
13843,1
13844,0
13845,0
13846,1
13847,1
13848,1
13849,1
13850,0
13851,1
13852,1
13853,0
13854,1
13855,0
13856,1
13857,1
13858,1
13859,1
13860,0
13861,1
13862,0
13863,0
13864,1
13865,0
13866,1
13867,0
13868,0
13869,1
13870,0
13871,1
13872,0
13873,0
13874,0
13875,0
13876,1
13877,0
13878,0
13879,0
13880,0
13881,1
13882,0
13883,0
13884,1
13885,1
13886,0
13887,1
13888,1
13889,1
13890,1
13891,1
13892,1
13893,0
13894,0
13895,1
13896,1
13897,1
13898,1
13899,0
13900,1
13901,1
13902,1
13903,0
13904,0
13905,0
13906,0
13907,0
13908,1
13909,0
13910,1
13911,1
13912,0
13913,0
13914,0
13915,0
13916,1
13917,0
13918,1
13919,0
13920,1
13921,0
13922,0
13923,0
13924,1
13925,0
13926,1
13927,1
13928,1
13929,1
13930,1
13931,1
13932,0
13933,0
13934,1
13935,1
13936,0
13937,0
13938,1
13939,0
13940,1
13941,0
13942,0
13943,0
13944,1
13945,0
13946,0
13947,0
13948,1
13949,1
13950,0
13951,0
13952,1
13953,1
13954,1
13955,0
13956,0
13957,1
13958,0
13959,0
13960,1
13961,0
13962,0
13963,1
13964,0
13965,0
13966,0
13967,0
13968,0
13969,1
13970,1
13971,0
13972,0
13973,0
13974,1
13975,1
13976,0
13977,0
13978,1
13979,0
13980,0
13981,1
13982,1
13983,0
13984,1
13985,0
13986,0
13987,1
13988,1
13989,0
13990,0
13991,1
13992,1
13993,0
13994,1
13995,0
13996,0
13997,0
13998,0
13999,1
14000,0
14001,1
14002,1
14003,0
14004,1
14005,0
14006,1
14007,1
14008,1
14009,1
14010,1
14011,1
14012,0
14013,1
14014,0
14015,1
14016,1
14017,1
14018,0
14019,0
14020,0
14021,1
14022,0
14023,0
14024,0
14025,1
14026,0
14027,0
14028,1
14029,1
14030,0
14031,0
14032,1
14033,0
14034,1
14035,0
14036,0
14037,1
14038,1
14039,1
14040,1
14041,1
14042,1
14043,0
14044,0
14045,1
14046,1
14047,1
14048,1
14049,1
14050,1
14051,0
14052,1
14053,1
14054,0
14055,1
14056,0
14057,1
14058,1
14059,0
14060,0
14061,0
14062,0
14063,0
14064,1
14065,1
14066,1
14067,0
14068,1
14069,1
14070,0
14071,0
14072,1
14073,1
14074,0
14075,1
14076,1
14077,1
14078,1
14079,1
14080,1
14081,1
14082,1
14083,0
14084,0
14085,0
14086,0
14087,1
14088,1
14089,0
14090,1
14091,0
14092,0
14093,1
14094,1
14095,0
14096,0
14097,0
14098,0
14099,1
14100,1
14101,1
14102,0
14103,1
14104,0
14105,1
14106,0
14107,1
14108,1
14109,0
14110,1
14111,0
14112,0
14113,0
14114,0
14115,1
14116,1
14117,0
14118,0
14119,1
14120,1
14121,0
14122,1
14123,1
14124,0
14125,0
14126,0
14127,0
14128,1
14129,1
14130,0
14131,0
14132,0
14133,0
14134,0
14135,1
14136,0
14137,1
14138,1
14139,0
14140,1
14141,0
14142,0
14143,1
14144,1
14145,1
14146,1
14147,0
14148,0
14149,1
14150,1
14151,1
14152,0
14153,1
14154,0
14155,1
14156,1
14157,1
14158,0
14159,0
14160,0
14161,1
14162,0
14163,0
14164,0
14165,0
14166,1
14167,1
14168,0
14169,0
14170,0
14171,0
14172,1
14173,1
14174,1
14175,0
14176,0
14177,1
14178,0
14179,1
14180,0
14181,0
14182,1
14183,0
14184,0
14185,0
14186,0
14187,1
14188,1
14189,1
14190,1
14191,1
14192,1
14193,1
14194,0
14195,1
14196,0
14197,1
14198,1
14199,1
14200,0
14201,0
14202,1
14203,1
14204,0
14205,0
14206,0
14207,0
14208,1
14209,0
14210,0
14211,0
14212,0
14213,1
14214,0
14215,0
14216,0
14217,1
14218,0
14219,0
14220,0
14221,1
14222,1
14223,0
14224,1
14225,1
14226,1
14227,0
14228,1
14229,0
14230,1
14231,0
14232,1
14233,1
14234,1
14235,1
14236,0
14237,1
14238,1
14239,0
14240,1
14241,1
14242,0
14243,0
14244,1
14245,0
14246,1
14247,0
14248,0
14249,0
14250,1
14251,0
14252,0
14253,1
14254,1
14255,0
14256,1
14257,0
14258,0
14259,1
14260,1
14261,0
14262,1
14263,0
14264,1
14265,1
14266,0
14267,0
14268,0
14269,1
14270,1
14271,0
14272,1
14273,0
14274,1
14275,0
14276,1
14277,0
14278,1
14279,1
14280,0
14281,0
14282,0
14283,1
14284,0
14285,1
14286,0
14287,0
14288,0
14289,0
14290,1
14291,1
14292,0
14293,1
14294,1
14295,0
14296,1
14297,1
14298,0
14299,0
14300,1
14301,0
14302,0
14303,0
14304,1
14305,1
14306,0
14307,1
14308,0
14309,1
14310,1
14311,0
14312,1
14313,0
14314,0
14315,1
14316,1
14317,0
14318,1
14319,0
14320,1
14321,0
14322,0
14323,0
14324,0
14325,0
14326,0
14327,1
14328,1
14329,0
14330,0
14331,1
14332,0
14333,1
14334,1
14335,0
14336,1
14337,0
14338,0
14339,0
14340,0
14341,0
14342,1
14343,0
14344,1
14345,1
14346,0
14347,0
